config_id,framework,backend,label,case_id,category,purpose,concurrency,max_tokens,prompt_specs,warmup_runs_excluded,measured_runs,kv_cache_dtype,max_num_batched_tokens,gpu_memory_utilization,context_length,mem_fraction_static,chunked_prefill_size,disable_cuda_graph,max_num_seqs,max_running_requests,tuning_purpose,status,total_requests,success_count,failure_count,median_aggregate_tok_per_s,median_batch_elapsed_ms,p50_ttft_ms,p95_ttft_ms,p50_itl_ms,p95_itl_ms,p50_request_elapsed_ms,p95_request_elapsed_ms,median_request_tok_per_s,profile_summary_json,gpu_peak_memory_mb,gpu_peak_util_pct,startup_seconds,notes
vllm_flashinfer_base,vllm,flashinfer,vLLM flashinfer baseline,hom_c8_2k_each,homogeneous_stream,Phase2 c8 throughputをTTFTとITLに分解する,8,256,long2k:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx8192.txt:3700:8,1,5,auto,4096,0.93,8192,,,,16,,backend差を外しschedulerを見るためのvLLM代表,ok,40,40,0,277.66463000678885,7365.0,1816.8556690216064,2295.1395511627197,19.923031330108643,20.396709442138672,7332.5,7363.0,34.86388905429345,"{""long2k"": {""count"": 40, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 1816.8556690216064, ""p95_ttft_ms"": 2295.1395511627197, ""p50_itl_ms"": 19.923031330108643, ""p95_itl_ms"": 20.396709442138672, ""p50_elapsed_ms"": 7332.5, ""p95_elapsed_ms"": 7363.0}}",10655,100,130,
vllm_flashinfer_base,vllm,flashinfer,vLLM flashinfer baseline,mix_short6_long2_c8,mixed_stream,長いprefillが短い依頼のTTFT/p95を悪化させるかを見る,8,256,short:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx512.txt:0:6;long2k:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx8192.txt:3700:2,1,5,auto,4096,0.93,8192,,,,16,,backend差を外しschedulerを見るためのvLLM代表,ok,40,40,0,344.43692932025704,5914.0,798.9914417266846,1020.8284854888916,19.225120544433594,19.77849006652832,5896.5,5920.0,43.22771042668485,"{""short"": {""count"": 30, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 794.4000959396362, ""p95_ttft_ms"": 813.1136894226074, ""p50_itl_ms"": 19.225120544433594, ""p95_itl_ms"": 19.78135108947754, ""p50_elapsed_ms"": 5893.5, ""p95_elapsed_ms"": 5917.0}, ""long2k"": {""count"": 10, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 1011.3165378570557, ""p95_ttft_ms"": 1024.6875286102295, ""p50_itl_ms"": 19.227921962738037, ""p95_itl_ms"": 19.75536346435547, ""p50_elapsed_ms"": 5909.0, ""p95_elapsed_ms"": 5924.0}}",10655,100,130,
vllm_flashinfer_base,vllm,flashinfer,vLLM flashinfer baseline,prefill_heavy_c4_4k_each,prefill_pressure,入力処理が重い時のscheduler/prefill処理を見る,4,128,long4k:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx8192.txt:7300:4,1,5,auto,4096,0.93,8192,,,,16,,backend差を外しschedulerを見るためのvLLM代表,ok,20,20,0,109.12190963341858,4692.0,2031.3726663589478,2291.7468547821045,18.982410430908203,19.351482391357422,4670.0,4692.0,27.409038820178807,"{""long4k"": {""count"": 20, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 2031.3726663589478, ""p95_ttft_ms"": 2291.7468547821045, ""p50_itl_ms"": 18.982410430908203, ""p95_itl_ms"": 19.351482391357422, ""p50_elapsed_ms"": 4670.0, ""p95_elapsed_ms"": 4692.0}}",10655,100,130,
vllm_flashinfer_base,vllm,flashinfer,vLLM flashinfer baseline,decode_heavy_c8_short,decode_pressure,出力生成が長い時のITLとdecode安定性を見る,8,1024,short:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx512.txt:0:8,1,5,auto,4096,0.93,8192,,,,16,,backend差を外しschedulerを見るためのvLLM代表,ok,40,40,0,401.041410816918,20357.0,618.6363697052002,636.742353439331,19.205689430236816,19.806623458862305,20289.0,20326.0,50.273547242348066,"{""short"": {""count"": 40, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 618.6363697052002, ""p95_ttft_ms"": 636.742353439331, ""p50_itl_ms"": 19.205689430236816, ""p95_itl_ms"": 19.806623458862305, ""p50_elapsed_ms"": 20289.0, ""p95_elapsed_ms"": 20326.0}}",10655,100,130,
sglang_flashinfer_base,sglang,flashinfer,SGLang flashinfer baseline,hom_c8_2k_each,homogeneous_stream,Phase2 c8 throughputをTTFTとITLに分解する,8,256,long2k:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx8192.txt:3700:8,1,5,,,,8192,0.85,,0,,16,backend差を外しschedulerを見るためのSGLang代表,ok,40,40,0,465.3487843671893,4401.0,157.17458724975586,277.64010429382324,16.547203063964844,17.036914825439453,4389.5,4512.0,58.320994036136106,"{""long2k"": {""count"": 40, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 157.17458724975586, ""p95_ttft_ms"": 277.64010429382324, ""p50_itl_ms"": 16.547203063964844, ""p95_itl_ms"": 17.036914825439453, ""p50_elapsed_ms"": 4389.5, ""p95_elapsed_ms"": 4512.0}}",11285,100,75,
sglang_flashinfer_base,sglang,flashinfer,SGLang flashinfer baseline,mix_short6_long2_c8,mixed_stream,長いprefillが短い依頼のTTFT/p95を悪化させるかを見る,8,256,short:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx512.txt:0:6;long2k:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx8192.txt:3700:2,1,5,,,,8192,0.85,,0,,16,backend差を外しschedulerを見るためのSGLang代表,ok,40,40,0,465.24307133121306,4402.0,211.7832899093628,332.5488567352295,16.32058620452881,16.87312126159668,4388.5,4512.0,58.33428354178726,"{""short"": {""count"": 30, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 212.04841136932373, ""p95_ttft_ms"": 332.67855644226074, ""p50_itl_ms"": 16.32058620452881, ""p95_itl_ms"": 16.883373260498047, ""p50_elapsed_ms"": 4388.5, ""p95_elapsed_ms"": 4512.0}, ""long2k"": {""count"": 10, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 211.3713026046753, ""p95_ttft_ms"": 332.1716785430908, ""p50_itl_ms"": 16.322016716003418, ""p95_itl_ms"": 16.87312126159668, ""p50_elapsed_ms"": 4388.0, ""p95_elapsed_ms"": 4517.0}}",11285,98,75,
sglang_flashinfer_base,sglang,flashinfer,SGLang flashinfer baseline,prefill_heavy_c4_4k_each,prefill_pressure,入力処理が重い時のscheduler/prefill処理を見る,4,128,long4k:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx8192.txt:7300:4,1,5,,,,8192,0.85,,0,,16,backend差を外しschedulerを見るためのSGLang代表,ok,20,20,0,240.47058823529412,2125.0,136.39652729034424,249.20988082885742,15.571832656860352,15.920400619506836,2119.5,2232.0,60.34889203206035,"{""long4k"": {""count"": 20, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 136.39652729034424, ""p95_ttft_ms"": 249.20988082885742, ""p50_itl_ms"": 15.571832656860352, ""p95_itl_ms"": 15.920400619506836, ""p50_elapsed_ms"": 2119.5, ""p95_elapsed_ms"": 2232.0}}",11285,97,75,
sglang_flashinfer_base,sglang,flashinfer,SGLang flashinfer baseline,decode_heavy_c8_short,decode_pressure,出力生成が長い時のITLとdecode安定性を見る,8,1024,short:/home/ubuntu/Desktop/D-flash-eval/backend_compare/prompts/ctx512.txt:0:8,1,5,,,,8192,0.85,,0,,16,backend差を外しschedulerを見るためのSGLang代表,ok,40,40,0,478.6164991820519,17116.0,246.50955200195312,249.40085411071777,16.409873962402344,16.94631576538086,17066.0,17098.0,60.0023440475741,"{""short"": {""count"": 40, ""prompt_tokens"": 0.0, ""p50_ttft_ms"": 246.50955200195312, ""p95_ttft_ms"": 249.40085411071777, ""p50_itl_ms"": 16.409873962402344, ""p95_itl_ms"": 16.94631576538086, ""p50_elapsed_ms"": 17066.0, ""p95_elapsed_ms"": 17098.0}}",11285,100,75,
